"","Year","Country","Energy type","Generation (TWh)"
"9720",2019,"Belgium","Bioenergy",5.21733277799999
"9721",2019,"Belgium","Other renewables",0
"9722",2019,"Belgium","Production",90.303442035
"9723",2019,"Belgium","Net imports",-1.92979294999999
"9724",2019,"Belgium","Demand",88.373649085
"9725",2019,"Bulgaria","Fossil",20.0699425629999
"9726",2019,"Bulgaria","Coal",17.3940199499999
"9727",2019,"Bulgaria","Hard Coal",0.345107957
"9728",2019,"Bulgaria","Lignite",17.0489119929999
"9729",2019,"Bulgaria","Gas",2.239711645
"9730",2019,"Bulgaria","Other fossil",0.436210968
"9731",2019,"Bulgaria","Nuclear",16.561891246
"9732",2019,"Bulgaria","Renewables",7.172902679
"9733",2019,"Bulgaria","Hydro",2.93612544699999
"9734",2019,"Bulgaria","Wind and solar",2.76734574099999
"9735",2019,"Bulgaria","Wind",1.29694689599999
"9736",2019,"Bulgaria","Solar",1.470398845
"9737",2019,"Bulgaria","Bioenergy",1.469431491
"9738",2019,"Bulgaria","Other renewables",0
"9739",2019,"Bulgaria","Production",43.8047364879999
"9740",2019,"Bulgaria","Net imports",-5.74749292399999
"9741",2019,"Bulgaria","Demand",38.057243564
"9742",2019,"Croatia","Fossil",4.262983
"9743",2019,"Croatia","Coal",1.621178
"9744",2019,"Croatia","Hard Coal",1.4389
"9745",2019,"Croatia","Lignite",0.182278
"9746",2019,"Croatia","Gas",2.598584
"9747",2019,"Croatia","Other fossil",0.043221
"9748",2019,"Croatia","Nuclear",0
"9749",2019,"Croatia","Renewables",8.298021
"9750",2019,"Croatia","Hydro",5.865936
"9751",2019,"Croatia","Wind and solar",1.518958
"9752",2019,"Croatia","Wind",1.440818
"9753",2019,"Croatia","Solar",0.07814
"9754",2019,"Croatia","Bioenergy",0.836048999999999
"9755",2019,"Croatia","Other renewables",0.077078
"9756",2019,"Croatia","Production",12.561004
"9757",2019,"Croatia","Net imports",6.128699
"9758",2019,"Croatia","Demand",18.689703
"9759",2019,"Cyprus","Fossil",4.412087929
"9760",2019,"Cyprus","Coal",0
"9761",2019,"Cyprus","Hard Coal",0
"9762",2019,"Cyprus","Lignite",0
"9763",2019,"Cyprus","Gas",0
"9764",2019,"Cyprus","Other fossil",4.412087929
"9765",2019,"Cyprus","Nuclear",0
"9766",2019,"Cyprus","Renewables",0.496365709999999
"9767",2019,"Cyprus","Hydro",0
"9768",2019,"Cyprus","Wind and solar",0.43946971
"9769",2019,"Cyprus","Wind",0.239976709999999
"9770",2019,"Cyprus","Solar",0.199493
"9771",2019,"Cyprus","Bioenergy",0.056896
"9772",2019,"Cyprus","Other renewables",0
"9773",2019,"Cyprus","Production",4.908453639
"9774",2019,"Cyprus","Net imports",0
"9775",2019,"Cyprus","Demand",4.908453639
"9776",2019,"Czech Republic","Fossil",45.856815782
"9777",2019,"Czech Republic","Coal",37.712194508
"9778",2019,"Czech Republic","Hard Coal",1.98878870899999
"9779",2019,"Czech Republic","Lignite",35.723405799
"9780",2019,"Czech Republic","Gas",5.752342935
"9781",2019,"Czech Republic","Other fossil",2.392278339
"9782",2019,"Czech Republic","Nuclear",30.263731338
"9783",2019,"Czech Republic","Renewables",9.272534233
"9784",2019,"Czech Republic","Hydro",1.803642325
"9785",2019,"Czech Republic","Wind and solar",2.966504115
"9786",2019,"Czech Republic","Wind",0.689944774
"9787",2019,"Czech Republic","Solar",2.276559341
"9788",2019,"Czech Republic","Bioenergy",4.528141765
"9789",2019,"Czech Republic","Other renewables",-0.025753972
"9790",2019,"Czech Republic","Production",85.393081353
"9791",2019,"Czech Republic","Net imports",-12.995717254
"9792",2019,"Czech Republic","Demand",72.397364099
"9793",2019,"Denmark","Fossil",7.159358308
"9794",2019,"Denmark","Coal",4.198358648
"9795",2019,"Denmark","Hard Coal",4.198358648
"9796",2019,"Denmark","Lignite",0
"9797",2019,"Denmark","Gas",1.846760942
"9798",2019,"Denmark","Other fossil",1.114238718
"9799",2019,"Denmark","Nuclear",0
"9800",2019,"Denmark","Renewables",22.6128265499999
"9801",2019,"Denmark","Hydro",0.014862
"9802",2019,"Denmark","Wind and solar",16.83617172
"9803",2019,"Denmark","Wind",15.87806884
"9804",2019,"Denmark","Solar",0.95810288
"9805",2019,"Denmark","Bioenergy",5.76179283
"9806",2019,"Denmark","Other renewables",0
"9807",2019,"Denmark","Production",29.772184858
"9808",2019,"Denmark","Net imports",5.778820611
"9809",2019,"Denmark","Demand",35.551005469
"9810",2019,"Estonia","Fossil",5.970754161
"9811",2019,"Estonia","Coal",0
"9812",2019,"Estonia","Hard Coal",0
"9813",2019,"Estonia","Lignite",0
"9814",2019,"Estonia","Gas",0.043912758
"9815",2019,"Estonia","Other fossil",5.926841403
"9816",2019,"Estonia","Nuclear",0
"9817",2019,"Estonia","Renewables",2.073418979
"9818",2019,"Estonia","Hydro",0.00959794199999999
"9819",2019,"Estonia","Wind and solar",0.752795578
"9820",2019,"Estonia","Wind",0.719181878
"9821",2019,"Estonia","Solar",0.0336136999999999
"9822",2019,"Estonia","Bioenergy",1.314232339
"9823",2019,"Estonia","Other renewables",-0.00320688
"9824",2019,"Estonia","Production",8.04417314
"9825",2019,"Estonia","Net imports",2.17220531799999
"9826",2019,"Estonia","Demand",10.216378458
"9827",2019,"EU-27","Fossil",1139.109738939
"9828",2019,"EU-27","Coal",455.227635148
"9829",2019,"EU-27","Hard Coal",210.923911339
"9830",2019,"EU-27","Lignite",244.303723809
"9831",2019,"EU-27","Gas",565.963986813
"9832",2019,"EU-27","Other fossil",117.918116978
"9833",2019,"EU-27","Nuclear",765.371520285
"9834",2019,"EU-27","Renewables",977.14797849
"9835",2019,"EU-27","Hydro",324.157234012
"9836",2019,"EU-27","Wind and solar",489.020373615
"9837",2019,"EU-27","Wind",363.783527603
"9838",2019,"EU-27","Solar",125.236846012
"9839",2019,"EU-27","Bioenergy",156.735021703
"9840",2019,"EU-27","Other renewables",7.23534916
"9841",2019,"EU-27","Production",2881.629237714
"9842",2019,"EU-27","Net imports",1.809185583
"9843",2019,"EU-27","Demand",2883.438423297
"9844",2019,"EU27+1","Fossil",1284.115572874
"9845",2019,"EU27+1","Coal",462.168751636
"9846",2019,"EU27+1","Hard Coal",217.865027827
"9847",2019,"EU27+1","Lignite",244.303723809
"9848",2019,"EU27+1","Gas",697.240451958
"9849",2019,"EU27+1","Other fossil",124.70636928
"9850",2019,"EU27+1","Nuclear",822.547873517
"9851",2019,"EU27+1","Renewables",1094.481030798
"9852",2019,"EU27+1","Hydro",330.015494617
"9853",2019,"EU27+1","Wind and solar",566.517668972
"9854",2019,"EU27+1","Wind",428.310881774
"9855",2019,"EU27+1","Solar",138.206787198
"9856",2019,"EU27+1","Bioenergy",190.703220048999
"9857",2019,"EU27+1","Other renewables",7.24464716
"9858",2019,"EU27+1","Production",3201.144477189
"9859",2019,"EU27+1","Net imports",22.888424624
"9860",2019,"EU27+1","Demand",3224.032901813
"9861",2019,"Finland","Fossil",12.595683074
"9862",2019,"Finland","Coal",4.48663233
"9863",2019,"Finland","Hard Coal",4.48663233
"9864",2019,"Finland","Lignite",0
"9865",2019,"Finland","Gas",4.159466937
"9866",2019,"Finland","Other fossil",3.949583807
"9867",2019,"Finland","Nuclear",23.802221333
"9868",2019,"Finland","Renewables",31.0572005
"9869",2019,"Finland","Hydro",12.22515049
"9870",2019,"Finland","Wind and solar",6.217033962
"9871",2019,"Finland","Wind",6.126808962
"9872",2019,"Finland","Solar",0.090225
"9873",2019,"Finland","Bioenergy",12.7382249999999
"9874",2019,"Finland","Other renewables",-0.123208952
"9875",2019,"Finland","Production",67.4551049069999
"9876",2019,"Finland","Net imports",20.120814967
"9877",2019,"Finland","Demand",87.575919874
"9878",2019,"France","Fossil",53.631064
"9879",2019,"France","Coal",4.412694
"9880",2019,"France","Hard Coal",4.412694
"9881",2019,"France","Lignite",0
"9882",2019,"France","Gas",37.587768
"9883",2019,"France","Other fossil",11.630602
"9884",2019,"France","Nuclear",398.941811999999
"9885",2019,"France","Renewables",112.397461
"9886",2019,"France","Hydro",57.284601
"9887",2019,"France","Wind and solar",46.167778
"9888",2019,"France","Wind",33.599041
"9889",2019,"France","Solar",12.568737
"9890",2019,"France","Bioenergy",8.335421
"9891",2019,"France","Other renewables",0.609660999999999
"9892",2019,"France","Production",564.970337
"9893",2019,"France","Net imports",-56.972456
"9894",2019,"France","Demand",507.997881
"9895",2019,"Germany","Fossil",286.4
"9896",2019,"Germany","Coal",171.5
"9897",2019,"Germany","Hard Coal",57.5
"9898",2019,"Germany","Lignite",114
"9899",2019,"Germany","Gas",90.5
"9900",2019,"Germany","Other fossil",24.4
"9901",2019,"Germany","Nuclear",75.1
"9902",2019,"Germany","Renewables",242.4
"9903",2019,"Germany","Hydro",19.7
"9904",2019,"Germany","Wind and solar",172.3
"9905",2019,"Germany","Wind",125.9
"9906",2019,"Germany","Solar",46.4
"9907",2019,"Germany","Bioenergy",50.1999999999999
"9908",2019,"Germany","Other renewables",0.2
"9909",2019,"Germany","Production",603.9
"9910",2019,"Germany","Net imports",-32.7
"9911",2019,"Germany","Demand",571.2
"9912",2019,"Greece","Fossil",34.1999957549999
"9913",2019,"Greece","Coal",12.2188163019999
"9914",2019,"Greece","Hard Coal",0
"9915",2019,"Greece","Lignite",12.2188163019999
"9916",2019,"Greece","Gas",16.153898453
"9917",2019,"Greece","Other fossil",5.827281
"9918",2019,"Greece","Nuclear",0
"9919",2019,"Greece","Renewables",15.806566982
"9920",2019,"Greece","Hydro",4.276328056
"9921",2019,"Greece","Wind and solar",11.216168926
"9922",2019,"Greece","Wind",7.240075364
"9923",2019,"Greece","Solar",3.976093562
"9924",2019,"Greece","Bioenergy",0.31407
"9925",2019,"Greece","Other renewables",0
"9926",2019,"Greece","Production",50.0065627369999
"9927",2019,"Greece","Net imports",9.9688949
"9928",2019,"Greece","Demand",59.975457637
"9929",2019,"Hungary","Fossil",12.829170827
"9930",2019,"Hungary","Coal",3.93551712999999
"9931",2019,"Hungary","Hard Coal",0.157
"9932",2019,"Hungary","Lignite",3.77851712999999
"9933",2019,"Hungary","Gas",8.364153517
"9934",2019,"Hungary","Other fossil",0.52950018
"9935",2019,"Hungary","Nuclear",16.287493409
"9936",2019,"Hungary","Renewables",4.73020832199999
"9937",2019,"Hungary","Hydro",0.241704858
"9938",2019,"Hungary","Wind and solar",2.124883531
"9939",2019,"Hungary","Wind",0.754008911
"9940",2019,"Hungary","Solar",1.37087462
"9941",2019,"Hungary","Bioenergy",2.35918585999999
"9942",2019,"Hungary","Other renewables",0.004434073
"9943",2019,"Hungary","Production",33.846872558
"9944",2019,"Hungary","Net imports",12.590318207
"9945",2019,"Hungary","Demand",46.437190765
"9946",2019,"Ireland","Fossil",19.5522837009999
"9947",2019,"Ireland","Coal",0.59941384
"9948",2019,"Ireland","Hard Coal",0.59941384
"9949",2019,"Ireland","Lignite",0
"9950",2019,"Ireland","Gas",16.6259205579999
"9951",2019,"Ireland","Other fossil",2.326949303
"9952",2019,"Ireland","Nuclear",0
"9953",2019,"Ireland","Renewables",11.20877221
"9954",2019,"Ireland","Hydro",0.885512096
"9955",2019,"Ireland","Wind and solar",9.47920211399999
"9956",2019,"Ireland","Wind",9.46254611399999
"9957",2019,"Ireland","Solar",0.016656
"9958",2019,"Ireland","Bioenergy",0.844058
"9959",2019,"Ireland","Other renewables",0
"9960",2019,"Ireland","Production",30.7610559109999
"9961",2019,"Ireland","Net imports",0.279929542999999
"9962",2019,"Ireland","Demand",31.0409854539999
"9963",2019,"Italy","Fossil",173.074079972999
"9964",2019,"Italy","Coal",19.667711973
"9965",2019,"Italy","Hard Coal",19.667711973
"9966",2019,"Italy","Lignite",0
"9967",2019,"Italy","Gas",137.455627
"9968",2019,"Italy","Other fossil",15.950741
"9969",2019,"Italy","Nuclear",0
"9970",2019,"Italy","Renewables",117.078570887
"9971",2019,"Italy","Hydro",46.8772893439999
"9972",2019,"Italy","Wind and solar",44.988983073
"9973",2019,"Italy","Wind",20.318745073
"9974",2019,"Italy","Solar",24.670238
"9975",2019,"Italy","Bioenergy",19.125273
"9976",2019,"Italy","Other renewables",6.08702547
"9977",2019,"Italy","Production",290.15265086
"9978",2019,"Italy","Net imports",38.053113
"9979",2019,"Italy","Demand",328.20576386
"9980",2019,"Latvia","Fossil",3.251184971
"9981",2019,"Latvia","Coal",0.000343
"9982",2019,"Latvia","Hard Coal",0.000343
"9983",2019,"Latvia","Lignite",0
"9984",2019,"Latvia","Gas",3.328441147
"9985",2019,"Latvia","Other fossil",-0.077599176
"9986",2019,"Latvia","Nuclear",0
"9987",2019,"Latvia","Renewables",3.134533827
"9988",2019,"Latvia","Hydro",2.108003672
"9989",2019,"Latvia","Wind and solar",0.14936306
"9990",2019,"Latvia","Wind",0.14809006
"9991",2019,"Latvia","Solar",0.00127299999999999
"9992",2019,"Latvia","Bioenergy",0.877167095
"9993",2019,"Latvia","Other renewables",0
"9994",2019,"Latvia","Production",6.385718798
"9995",2019,"Latvia","Net imports",1.11869706
"9996",2019,"Latvia","Demand",7.504415858
"9997",2019,"Lithuania","Fossil",0.666266404
"9998",2019,"Lithuania","Coal",0
"9999",2019,"Lithuania","Hard Coal",0
"10000",2019,"Lithuania","Lignite",0
"10001",2019,"Lithuania","Gas",0.4693208
"10002",2019,"Lithuania","Other fossil",0.1969456
"10003",2019,"Lithuania","Nuclear",0
"10004",2019,"Lithuania","Renewables",2.439459
"10005",2019,"Lithuania","Hydro",0.3528009
"10006",2019,"Lithuania","Wind and solar",1.518205
"10007",2019,"Lithuania","Wind",1.427918
"10008",2019,"Lithuania","Solar",0.09028637
"10009",2019,"Lithuania","Bioenergy",0.5684534
"10010",2019,"Lithuania","Other renewables",0
"10011",2019,"Lithuania","Production",3.105725
"10012",2019,"Lithuania","Net imports",9.291522
"10013",2019,"Lithuania","Demand",12.39725
"10014",2019,"Luxembourg","Fossil",0.272453
"10015",2019,"Luxembourg","Coal",0
"10016",2019,"Luxembourg","Hard Coal",0
"10017",2019,"Luxembourg","Lignite",0
"10018",2019,"Luxembourg","Gas",0.195271
"10019",2019,"Luxembourg","Other fossil",0.077182
"10020",2019,"Luxembourg","Nuclear",0
"10021",2019,"Luxembourg","Renewables",0.68448
"10022",2019,"Luxembourg","Hydro",0.092778
"10023",2019,"Luxembourg","Wind and solar",0.3743
"10024",2019,"Luxembourg","Wind",0.254575
"10025",2019,"Luxembourg","Solar",0.119725
"10026",2019,"Luxembourg","Bioenergy",0.217402
"10027",2019,"Luxembourg","Other renewables",0
"10028",2019,"Luxembourg","Production",0.956933
"10029",2019,"Luxembourg","Net imports",6.067593
"10030",2019,"Luxembourg","Demand",7.024526
"10031",2019,"Malta","Fossil",1.763485
"10032",2019,"Malta","Coal",0
"10033",2019,"Malta","Hard Coal",0
"10034",2019,"Malta","Lignite",0
"10035",2019,"Malta","Gas",1.745381
"10036",2019,"Malta","Other fossil",0.018104
"10037",2019,"Malta","Nuclear",0
"10038",2019,"Malta","Renewables",0.198586
"10039",2019,"Malta","Hydro",0
"10040",2019,"Malta","Wind and solar",0.189634
"10041",2019,"Malta","Wind",5.8e-05
"10042",2019,"Malta","Solar",0.189576
"10043",2019,"Malta","Bioenergy",0.008952
"10044",2019,"Malta","Other renewables",0
"10045",2019,"Malta","Production",1.962071
"10046",2019,"Malta","Net imports",0.620744
"10047",2019,"Malta","Demand",2.582815
"10048",2019,"Netherlands","Fossil",94.94289
"10049",2019,"Netherlands","Coal",17.71546
"10050",2019,"Netherlands","Hard Coal",17.71546
"10051",2019,"Netherlands","Lignite",0
"10052",2019,"Netherlands","Gas",71.44833
"10053",2019,"Netherlands","Other fossil",5.779105
"10054",2019,"Netherlands","Nuclear",3.909748
"10055",2019,"Netherlands","Renewables",22.71517
"10056",2019,"Netherlands","Hydro",0.074182
"10057",2019,"Netherlands","Wind and solar",16.84285
"10058",2019,"Netherlands","Wind",11.52306
"10059",2019,"Netherlands","Solar",5.319785
"10060",2019,"Netherlands","Bioenergy",5.798138
"10061",2019,"Netherlands","Other renewables",0
"10062",2019,"Netherlands","Production",121.5678
"10063",2019,"Netherlands","Net imports",1.032767
"10064",2019,"Netherlands","Demand",122.6006
"10065",2019,"Poland","Fossil",138.1225
"10066",2019,"Poland","Coal",118.8544
"10067",2019,"Poland","Hard Coal",76.4438
"10068",2019,"Poland","Lignite",42.41059
"10069",2019,"Poland","Gas",14.53006
"10070",2019,"Poland","Other fossil",4.738079
"10071",2019,"Poland","Nuclear",0
"10072",2019,"Poland","Renewables",24.50464
"10073",2019,"Poland","Hydro",1.927827
"10074",2019,"Poland","Wind and solar",15.76391
"10075",2019,"Poland","Wind",15.03922
"10076",2019,"Poland","Solar",0.724688
"10077",2019,"Poland","Bioenergy",6.812908
"10078",2019,"Poland","Other renewables",0
"10079",2019,"Poland","Production",162.6272
"10080",2019,"Poland","Net imports",10.38131
"10081",2019,"Poland","Demand",173.0085
"10082",2019,"Portugal","Fossil",24.03578
"10083",2019,"Portugal","Coal",6.014275
"10084",2019,"Portugal","Hard Coal",6.014275
"10085",2019,"Portugal","Lignite",0
"10086",2019,"Portugal","Gas",16.83408
"10087",2019,"Portugal","Other fossil",1.187424
"10088",2019,"Portugal","Nuclear",0
"10089",2019,"Portugal","Renewables",27.79158
"10090",2019,"Portugal","Hydro",9.210954
"10091",2019,"Portugal","Wind and solar",14.93046
"10092",2019,"Portugal","Wind",13.68973
"10093",2019,"Portugal","Solar",1.240722
"10094",2019,"Portugal","Bioenergy",3.419778
"10095",2019,"Portugal","Other renewables",0.230387
"10096",2019,"Portugal","Production",51.82736
"10097",2019,"Portugal","Net imports",3.361532
"10098",2019,"Portugal","Demand",55.18889
"10099",2019,"Romania","Fossil",23.44114
"10100",2019,"Romania","Coal",13.60603
"10101",2019,"Romania","Hard Coal",0.2055225
"10102",2019,"Romania","Lignite",13.40051
"10103",2019,"Romania","Gas",9.13022
"10104",2019,"Romania","Other fossil",0.704882
"10105",2019,"Romania","Nuclear",11.27883
"10106",2019,"Romania","Renewables",24.7371
"10107",2019,"Romania","Hydro",15.65526
"10108",2019,"Romania","Wind and solar",8.564188
"10109",2019,"Romania","Wind",6.767947
"10110",2019,"Romania","Solar",1.796241
"10111",2019,"Romania","Bioenergy",0.5176492
"10112",2019,"Romania","Other renewables",0
"10113",2019,"Romania","Production",59.45707
"10114",2019,"Romania","Net imports",1.554184
"10115",2019,"Romania","Demand",61.01125
"10116",2019,"Slovakia","Fossil",5.50198
"10117",2019,"Slovakia","Coal",2.488276
"10118",2019,"Slovakia","Hard Coal",1.031397
"10119",2019,"Slovakia","Lignite",1.45688
"10120",2019,"Slovakia","Gas",3.132701
"10121",2019,"Slovakia","Other fossil",-0.1189969
"10122",2019,"Slovakia","Nuclear",15.36497
"10123",2019,"Slovakia","Renewables",7.211169
"10124",2019,"Slovakia","Hydro",4.572831
"10125",2019,"Slovakia","Wind and solar",0.6151607
"10126",2019,"Slovakia","Wind",0.0099265
"10127",2019,"Slovakia","Solar",0.6052342
"10128",2019,"Slovakia","Bioenergy",1.846174
"10129",2019,"Slovakia","Other renewables",0.1770043
"10130",2019,"Slovakia","Production",28.07812
"10131",2019,"Slovakia","Net imports",1.695713
"10132",2019,"Slovakia","Demand",29.77383
"10133",2019,"Slovenia","Fossil",5.058048
"10134",2019,"Slovenia","Coal",4.492446
"10135",2019,"Slovenia","Hard Coal",0.408638
"10136",2019,"Slovenia","Lignite",4.083808
"10137",2019,"Slovenia","Gas",0.5597653
"10138",2019,"Slovenia","Other fossil",0.005837319
"10139",2019,"Slovenia","Nuclear",5.820173
"10140",2019,"Slovenia","Renewables",5.157907
"10141",2019,"Slovenia","Hydro",4.62033
"10142",2019,"Slovenia","Wind and solar",0.2605456
"10143",2019,"Slovenia","Wind",0.0059987
"10144",2019,"Slovenia","Solar",0.2545469
"10145",2019,"Slovenia","Bioenergy",0.2770312
"10146",2019,"Slovenia","Other renewables",0
"10147",2019,"Slovenia","Production",16.03613
"10148",2019,"Slovenia","Net imports",-0.4867567
"10149",2019,"Slovenia","Demand",15.54937
"10150",2019,"Spain","Fossil",112.7626
"10151",2019,"Spain","Coal",12.25041
"10152",2019,"Spain","Hard Coal",12.25041
"10153",2019,"Spain","Lignite",0
"10154",2019,"Spain","Gas",84.10112
"10155",2019,"Spain","Other fossil",16.41109
"10156",2019,"Spain","Nuclear",58.44771
"10157",2019,"Spain","Renewables",100.308
"10158",2019,"Spain","Hydro",24.90886
"10159",2019,"Spain","Wind and solar",69.51549
